 0_0
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
        14           24             10       -1979.570679    -1.517691
        14           25             10       -1979.570801    -1.517691
        14           26             10       -1979.571167    -1.517691
        14           27             10       -1979.571045    -1.517691
        14           28             10       -1979.571289    -1.517691
        14           29             10       -1979.571533    -1.517691
        14           30             10       -1979.571655    -1.517691
        14           31             10       -1979.571777    -1.517691
        14           32             10       -1979.571899    -1.517691
        14           33             10       -1979.572021    -1.517691
        14           34             10       -1979.572266    -1.517691
        14           35             10       -1979.572266    -1.517691
        14           36             10       -1979.572388    -1.517691
        14           37             10       -1979.572510    -1.517691
        14           38             10       -1979.572632    -1.517691
        14           39             10       -1979.572754    -1.517691
        14           40             10       -1979.572998    -1.517691
        14           41             10       -1979.572998    -1.517691
        14           42             10       -1979.573120    -1.517691
        15            0              8       -1979.570312    -0.749153
        15            1              8       -1979.570312    -0.749153
        15            2              8       -1979.570435    -0.749153
        15            3              8       -1979.570435    -0.749153
        15            4              8       -1979.570679    -0.749153
        15            5              8       -1979.570801    -0.749153
        15            6              8       -1979.570923    -0.749153
        15            7              8       -1979.570923    -0.749153
        15            8              8       -1979.571045    -0.749153
        15            9              8       -1979.571045    -0.749153
        15           10              8       -1979.571045    -0.749153
        15           11              8       -1979.571167    -0.749153
        15           12              8       -1979.571289    -0.749153
        15           13              8       -1979.571289    -0.749153
        15           14              8       -1979.571411    -0.749153
        15           15              8       -1979.571533    -0.749153
        15           16              8       -1979.571533    -0.749153
        15           17              8       -1979.571411    -0.749153
        15           18              8       -1979.571655    -0.749153
        15           19              8       -1979.571777    -0.749153
        15           20              8       -1979.571655    -0.749153
        15           21              8       -1979.571655    -0.749153
        15           22              8       -1979.571777    -0.749153
        15           23              8       -1979.572021    -0.749153
        15           24              8       -1979.571899    -0.749153
        15           25              8       -1979.571899    -0.749153
        15           26              8       -1979.571899    -0.749153
        15           27              8       -1979.572021    -0.749153
        15           28              8       -1979.572144    -0.749153
        15           29              8       -1979.572144    -0.749153
        15           30              8       -1979.572144    -0.749153
        15           31              8       -1979.572266    -0.749153
        15           32              8       -1979.572266    -0.749153
        15           33              8       -1979.572266    -0.749153
        15           34              8       -1979.572266    -0.749153
        15           35              8       -1979.572266    -0.749153
        15           36              8       -1979.572388    -0.749153
        15           37              8       -1979.572388    -0.749153
        15           38              8       -1979.572510    -0.749153
        15           39              8       -1979.572388    -0.749153
        15           40              8       -1979.572510    -0.749153
        15           41              8       -1979.572510    -0.749153
        15           42              8       -1979.572510    -0.749153
        15           43              8       -1979.572632    -0.749153
        15           44              8       -1979.572632    -0.749153
        15           45              8       -1979.572632    -0.749153
        15           46              8       -1979.572754    -0.749153
        15           47              8       -1979.572754    -0.749153
        15           48              8       -1979.572754    -0.749153
        15           49              8       -1979.572876    -0.749153
        15           50              8       -1979.572876    -0.749153
        15           51              8       -1979.572754    -0.749153
        15           52              8       -1979.572998    -0.749153
        15           53              8       -1979.572998    -0.749153
        15           54              8       -1979.572998    -0.749153
        15           55              8       -1979.572998    -0.749153
        15           56              8       -1979.572998    -0.749153
        15           57              8       -1979.573120    -0.749153
        15           58              8       -1979.573120    -0.749153
        15           59              8       -1979.573120    -0.749153
        15           60              8       -1979.573120    -0.749153
        15           61              8       -1979.573120    -0.749153
        15           62              8       -1979.573242    -0.749153
        15           63              8       -1979.573120    -0.749153
        15           64              8       -1979.573242    -0.749153
        15           65              8       -1979.573364    -0.749153
        15           66              8       -1979.573364    -0.749153
        15           67              8       -1979.573242    -0.749153
        15           68              8       -1979.573242    -0.749153
        15           69              8       -1979.573486    -0.749153
        15           70              8       -1979.573364    -0.749153
        15           71              8       -1979.573486    -0.749153
        15           72              8       -1979.573486    -0.749153
        15           73              8       -1979.573486    -0.749153
        15           74              8       -1979.573486    -0.749153
        15           75              8       -1979.573608    -0.749153
        15           76              8       -1979.573608    -0.749153
        15           77              8       -1979.573608    -0.749153
        15           78              8       -1979.573730    -0.749153
        15           79              8       -1979.573608    -0.749153
        15           80              8       -1979.573486    -0.749153
        15           81              8       -1979.573730    -0.749153
        15           82              8       -1979.573730    -0.749153
        15           83              8       -1979.573853    -0.749153
        15           84              8       -1979.573730    -0.749153
        15           85              8       -1979.573853    -0.749153
        15           86              8       -1979.573975    -0.749153
        15           87              8       -1979.573730    -0.749153
        15           88              8       -1979.573975    -0.749153
        15           89              8       -1979.573975    -0.749153
        15           90              8       -1979.573853    -0.749153
        15           91              8       -1979.573730    -0.749153
        15           92              8       -1979.573975    -0.749153
        15           93              8       -1979.573975    -0.749153
        15           94              8       -1979.573853    -0.749153
        15           95              8       -1979.573975    -0.749153
        15           96              8       -1979.573975    -0.749153
        15           97              8       -1979.573975    -0.749153
        15           98              8       -1979.573975    -0.749153
        15           99              8       -1979.574097    -0.749153
        15          100              8       -1979.573975    -0.749153
        15          101              8       -1979.573975    -0.749153
        15          102              8       -1979.573975    -0.749153
        15          103              8       -1979.573975    -0.749153
        15          104              8       -1979.574097    -0.749153
        15          105              8       -1979.574097    -0.749153
        15          106              8       -1979.574219    -0.749153
        15          107              8       -1979.574219    -0.749153
        15          108              8       -1979.574219    -0.749153
        15          109              8       -1979.574097    -0.749153
        15          110              8       -1979.574219    -0.749153
        15          111              8       -1979.574341    -0.749153
        15          112              8       -1979.574219    -0.749153
        15          113              8       -1979.574219    -0.749153
        15          114              8       -1979.574219    -0.749153
        15          115              8       -1979.574341    -0.749153
        15          116              8       -1979.574219    -0.749153
        15          117              8       -1979.574341    -0.749153
        15          118              8       -1979.574341    -0.749153
        15          119              8       -1979.574341    -0.749153
        15          120              8       -1979.574341    -0.749153
        15          121              8       -1979.574341    -0.749153
        15          122              8       -1979.574463    -0.749153
        15          123              8       -1979.574463    -0.749153
        15          124              8       -1979.574341    -0.749153
        15          125              8       -1979.574463    -0.749153
        15          126              8       -1979.574463    -0.749153
        15          127              8       -1979.574463    -0.749153
        15          128              8       -1979.574463    -0.749153
        15          129              8       -1979.574463    -0.749153
        15          130              8       -1979.574585    -0.749153
        15          131              8       -1979.574463    -0.749153
        15          132              8       -1979.574463    -0.749153
        15          133              8       -1979.574585    -0.749153
        15          134              8       -1979.574463    -0.749153
        15          135              8       -1979.574463    -0.749153
        15          136              8       -1979.574463    -0.749153
        15          137              8       -1979.574463    -0.749153
        15          138              8       -1979.574585    -0.749153
        15          139              8       -1979.574707    -0.749153
        15          140              8       -1979.574707    -0.749153
        15          141              8       -1979.574585    -0.749153
        15          142              8       -1979.574585    -0.749153
        15          143              8       -1979.574707    -0.749153
        15          144              8       -1979.574707    -0.749153
        15          145              8       -1979.574707    -0.749153
        15          146              8       -1979.574585    -0.749153
        15          147              8       -1979.574707    -0.749153
        15          148              8       -1979.574707    -0.749153
        15          149              8       -1979.574707    -0.749153
        15          150              8       -1979.574707    -0.749153
        15          151              8       -1979.574585    -0.749153
        15          152              8       -1979.574707    -0.749153
        15          153              8       -1979.574707    -0.749153
        15          154              8       -1979.574707    -0.749153
        15          155              8       -1979.574829    -0.749153
        15          156              8       -1979.574707    -0.749153
        15          157              8       -1979.574829    -0.749153
        15          158              8       -1979.574707    -0.749153
        15          159              8       -1979.574707    -0.749153
        15          160              8       -1979.574707    -0.749153
        15          161              8       -1979.574829    -0.749153
        15          162              8       -1979.574829    -0.749153
        15          163              8       -1979.574829    -0.749153
        15          164              8       -1979.574829    -0.749153
        15          165              8       -1979.574829    -0.749153
        15          166              8       -1979.574829    -0.749153
        15          167              8       -1979.574829    -0.749153
        15          168              8       -1979.574707    -0.749153
        15          169              8       -1979.574707    -0.749153
        15          170              8       -1979.574951    -0.749153
        15          171              8       -1979.574951    -0.749153
        15          172              8       -1979.574951    -0.749153
        15          173              8       -1979.574707    -0.749153
        15          174              8       -1979.574951    -0.749153
        15          175              8       -1979.574829    -0.749153
        15          176              8       -1979.574951    -0.749153
        15          177              8       -1979.574951    -0.749153
        15          178              8       -1979.574951    -0.749153
        15          179              8       -1979.574951    -0.749153
        15          180              8       -1979.574829    -0.749153
        15          181              8       -1979.574951    -0.749153
        15          182              8       -1979.574829    -0.749153
        15          183              8       -1979.574951    -0.749153
        15          184              8       -1979.574951    -0.749153
        15          185              8       -1979.574951    -0.749153
        15          186              8       -1979.574951    -0.749153
        15          187              8       -1979.574951    -0.749153
        15          188              8       -1979.574951    -0.749153
        15          189              8       -1979.574951    -0.749153
        15          190              8       -1979.574951    -0.749153
        15          191              8       -1979.574951    -0.749153
        15          192              8       -1979.574951    -0.749153
        15          193              8       -1979.575073    -0.749153
        15          194              8       -1979.574951    -0.749153
        15          195              8       -1979.575073    -0.749153
        15          196              8       -1979.575073    -0.749153
        15          197              8       -1979.574951    -0.749153
        15          198              8       -1979.575073    -0.749153
        15          199              8       -1979.574951    -0.749153
        15          200              8       -1979.575073    -0.749153
        15          201              8       -1979.574951    -0.749153
        15          202              8       -1979.575195    -0.749153
        15          203              8       -1979.575073    -0.749153
        15          204              8       -1979.574951    -0.749153
        15          205              8       -1979.575195    -0.749153
        15          206              8       -1979.575073    -0.749153
        15          207              8       -1979.575073    -0.749153
        15          208              8       -1979.575073    -0.749153
        15          209              8       -1979.575073    -0.749153
        15          210              8       -1979.575195    -0.749153
        15          211              8       -1979.575073    -0.749153
        15          212              8       -1979.575073    -0.749153
        15          213              8       -1979.575073    -0.749153
        15          214              8       -1979.575195    -0.749153
        15          215              8       -1979.575195    -0.749153
        15          216              8       -1979.575195    -0.749153
        15          217              8       -1979.575195    -0.749153
        15          218              8       -1979.575195    -0.749153
        15          219              8       -1979.575195    -0.749153
        15          220              8       -1979.575195    -0.749153
        15          221              8       -1979.575195    -0.749153
        15          222              8       -1979.575195    -0.749153
        15          223              8       -1979.575195    -0.749153
        15          224              8       -1979.575195    -0.749153
        15          225              8       -1979.575195    -0.749153
        15          226              8       -1979.575195    -0.749153
        15          227              8       -1979.575195    -0.749153
        15          228              8       -1979.575317    -0.749153
        15          229              8       -1979.575195    -0.749153
        15          230              8       -1979.575195    -0.749153
-----------------------------------------------------------------------
 State of the saddle   Barrier energy   Reaction energy   Elapsed time
-----------------------------------------------------------------------
        Disconnected        -0.158081   ---------------      81.622384
-----------------------------------------------------------------------
 8_4
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
-----------------------------------------------------------------------
         0            0              0       -1979.417114   ----------
         1            0             25       -1979.382202     0.718977
         1            1             25       -1979.393066     0.718977
         2            0              3       -1979.309326     0.761279
         2            1              3       -1979.312134     0.761279
         3            0              4       -1979.159668     0.750716
         3            1              4       -1979.176758     0.750716
         4            0              6       -1978.968750     0.740945
         4            1              6       -1978.983887     0.740945
         5            0              8       -1978.708130     0.648120
         5            1              8       -1978.747070     0.648120
         6            0             12       -1978.413818     0.488365
         6            1             12       -1978.432129     0.488365
         7            0             22       -1978.024536     0.063454
         7            1             22       -1978.047607     0.063454
         8            0             10       -1978.021729    -0.875179
         8            1             10       -1978.268677    -0.875179
         9            0              7       -1978.224854    -0.354029
        10            0              7       -1978.183594    -0.174588
        11            0             10       -1978.155029    -0.281821
        11            1             10       -1978.514648    -0.281821
        11            2             10       -1978.756836    -0.281821
        11            3             10       -1978.929932    -0.281821
        11            4             10       -1979.055664    -0.281821
        11            5             10       -1979.138672    -0.281821
        11            6             10       -1979.162720    -0.281821
        11            7             10       -1979.218384    -0.281821
        11            8             10       -1979.227051    -0.281821
        11            9             10       -1979.247681    -0.281821
        11           10             10       -1979.261597    -0.281821
        11           11             10       -1979.268066    -0.281821
        12            0              8       -1979.238770    -0.576671
        12            1              8       -1979.239990    -0.576671
        13            0              6       -1979.213623    -0.363242
        14            0              8       -1979.189331    -0.148323
        14            1              8       -1979.190918    -0.148323
        15            0              9       -1979.169189    -0.076243
        16            0             10       -1979.129639     0.029227
        16            1             10       -1979.140869     0.029227
        17            0              3       -1979.058350     0.111813
        17            1              3       -1979.080322     0.111813
        18            0              4       -1978.968140     0.159727
        18            1              4       -1978.996094     0.159727
        19            0              3       -1978.861694     0.147737
        19            1              3       -1978.886719     0.147737
        20            0              4       -1978.728027     0.137383
        20            1              4       -1978.749634     0.137383
        21            0              5       -1978.546509     0.146827
        21            1              5       -1978.570435     0.146827
        22            0              3       -1978.322144     0.198410
        22            1              3       -1978.379395     0.198410
        23            0              7       -1978.123657     0.078769
        23            1              7       -1978.169189     0.078769
        24            0             14       -1977.874146     0.357768
        24            1             14       -1977.911865     0.357768
        25            0             28       -1977.563965     0.083228
        25            1             28       -1977.604370     0.083228
        26            0             11       -1977.210938     0.192653
        26            1             11       -1977.279541     0.192653
        27            0              8       -1977.243896    -0.678848
        27            1              8       -1977.480469    -0.678848
        28            0              8       -1977.451050    -1.034073
        28            1              8       -1977.647949    -1.034073
        29            0              5       -1977.629517    -1.053350
        29            1              5       -1977.789551    -1.053350
        30            0              7       -1977.774048    -0.501811
        30            1              7       -1977.982422    -0.501811
        30            2              7       -1978.156250    -0.501811
        30            3              7       -1978.296265    -0.501811
        30            4              7       -1978.387817    -0.501811
        30            5              7       -1978.484619    -0.501811
        30            6              7       -1978.561768    -0.501811
        30            7              7       -1978.575562    -0.501811
        30            8              7       -1978.636597    -0.501811
        30            9              7       -1978.710205    -0.501811
        30           10              7       -1978.739502    -0.501811
        30           11              7       -1978.797974    -0.501811
        30           12              7       -1978.820801    -0.501811
        30           13              7       -1978.870239    -0.501811
        30           14              7       -1978.883179    -0.501811
        30           15              7       -1978.921753    -0.501811
        30           16              7       -1978.947998    -0.501811
        30           17              7       -1978.978271    -0.501811
        30           18              7       -1978.987305    -0.501811
        30           19              7       -1978.993652    -0.501811
        30           20              7       -1979.005371    -0.501811
        30           21              7       -1979.024780    -0.501811
        30           22              7       -1979.061646    -0.501811
        30           23              7       -1979.077515    -0.501811
        30           24              7       -1979.118774    -0.501811
        30           25              7       -1979.145020    -0.501811
        30           26              7       -1979.149292    -0.501811
        30           27              7       -1979.155640    -0.501811
        30           28              7       -1979.158325    -0.501811
        30           29              7       -1979.160645    -0.501811
        30           30              7       -1979.162598    -0.501811
        30           31              7       -1979.164185    -0.501811
        30           32              7       -1979.165527    -0.501811
        30           33              7       -1979.166626    -0.501811
        30           34              7       -1979.167480    -0.501811
        30           35              7       -1979.168213    -0.501811
        30           36              7       -1979.168945    -0.501811
        30           37              7       -1979.169434    -0.501811
        30           38              7       -1979.170044    -0.501811
        30           39              7       -1979.170410    -0.501811
        30           40              7       -1979.170776    -0.501811
        30           41              7       -1979.171021    -0.501811
        30           42              7       -1979.171387    -0.501811
        30           43              7       -1979.171631    -0.501811
        30           44              7       -1979.171875    -0.501811
        30           45              7       -1979.172119    -0.501811
        30           46              7       -1979.172363    -0.501811
        30           47              7       -1979.172729    -0.501811
        30           48              7       -1979.172729    -0.501811
        30           49              7       -1979.172974    -0.501811
        30           50              7       -1979.172974    -0.501811
        30           51              7       -1979.173096    -0.501811
        30           52              7       -1979.173218    -0.501811
        30           53              7       -1979.173462    -0.501811
        30           54              7       -1979.173584    -0.501811
        30           55              7       -1979.173584    -0.501811
        30           56              7       -1979.173706    -0.501811
        30           57              7       -1979.173706    -0.501811
        30           58              7       -1979.173828    -0.501811
        30           59              7       -1979.173950    -0.501811
        30           60              7       -1979.174072    -0.501811
        30           61              7       -1979.174072    -0.501811
        30           62              7       -1979.174194    -0.501811
        30           63              7       -1979.174316    -0.501811
        30           64              7       -1979.174316    -0.501811
        30           65              7       -1979.174438    -0.501811
        30           66              7       -1979.174316    -0.501811
        30           67              7       -1979.174316    -0.501811
        30           68              7       -1979.174438    -0.501811
        30           69              7       -1979.174561    -0.501811
        30           70              7       -1979.174561    -0.501811
        30           71              7       -1979.174438    -0.501811
        30           72              7       -1979.174561    -0.501811
        30           73              7       -1979.174683    -0.501811
        30           74              7       -1979.174683    -0.501811
        30           75              7       -1979.174561    -0.501811
        30           76              7       -1979.174561    -0.501811
        30           77              7       -1979.174683    -0.501811
        30           78              7       -1979.174805    -0.501811
        30           79              7       -1979.174805    -0.501811
        30           80              7       -1979.174805    -0.501811
        30           81              7       -1979.174683    -0.501811
        30           82              7       -1979.174805    -0.501811
        30           83              7       -1979.174805    -0.501811
        30           84              7       -1979.174805    -0.501811
        30           85              7       -1979.174805    -0.501811
        30           86              7       -1979.174805    -0.501811
        30           87              7       -1979.174805    -0.501811
        30           88              7       -1979.174805    -0.501811
        30           89              7       -1979.174805    -0.501811
        30           90              7       -1979.174927    -0.501811
        30           91              7       -1979.175049    -0.501811
        30           92              7       -1979.174805    -0.501811
        30           93              7       -1979.174927    -0.501811
        30           94              7       -1979.174805    -0.501811
        31            0             11       -1979.174683    -0.331586
        31            1             11       -1979.174683    -0.331586
        31            2             11       -1979.174683    -0.331586
        31            3             11       -1979.174683    -0.331586
        31            4             11       -1979.174683    -0.331586
        31            5             11       -1979.174805    -0.331586
        31            6             11       -1979.174927    -0.331586
        31            7             11       -1979.174805    -0.331586
        31            8             11       -1979.174805    -0.331586
        31            9             11       -1979.174805    -0.331586
        31           10             11       -1979.174805    -0.331586
        31           11             11       -1979.174805    -0.331586
        31           12             11       -1979.174805    -0.331586
        31           13             11       -1979.174805    -0.331586
        31           14             11       -1979.174805    -0.331586
        31           15             11       -1979.174805    -0.331586
        31           16             11       -1979.174805    -0.331586
        31           17             11       -1979.174927    -0.331586
        31           18             11       -1979.174805    -0.331586
        31           19             11       -1979.174805    -0.331586
        31           20             11       -1979.174805    -0.331586
        31           21             11       -1979.174805    -0.331586
        31           22             11       -1979.174805    -0.331586
        31           23             11       -1979.174805    -0.331586
        31           24             11       -1979.175049    -0.331586
        31           25             11       -1979.174805    -0.331586
        31           26             11       -1979.174805    -0.331586
        31           27             11       -1979.174805    -0.331586
        31           28             11       -1979.174927    -0.331586
        31           29             11       -1979.174927    -0.331586
        31           30             11       -1979.174805    -0.331586
        31           31             11       -1979.175049    -0.331586
        31           32             11       -1979.174805    -0.331586
        31           33             11       -1979.174927    -0.331586
        31           34             11       -1979.174805    -0.331586
        31           35             11       -1979.174927    -0.331586
        31           36             11       -1979.174927    -0.331586
        31           37             11       -1979.174927    -0.331586
        31           38             11       -1979.174805    -0.331586
        31           39             11       -1979.174805    -0.331586
        31           40             11       -1979.174927    -0.331586
        31           41             11       -1979.174805    -0.331586
        31           42             11       -1979.174927    -0.331586
        31           43             11       -1979.174805    -0.331586
        31           44             11       -1979.174805    -0.331586
        31           45             11       -1979.174927    -0.331586
        31           46             11       -1979.174927    -0.331586
        31           47             11       -1979.174927    -0.331586
        31           48             11       -1979.174805    -0.331586
        31           49             11       -1979.175049    -0.331586
        31           50             11       -1979.174927    -0.331586
        31           51             11       -1979.174927    -0.331586
        31           52             11       -1979.174927    -0.331586
        31           53             11       -1979.174805    -0.331586
        31           54             11       -1979.174805    -0.331586
        31           55             11       -1979.174805    -0.331586
        31           56             11       -1979.174805    -0.331586
        31           57             11       -1979.174805    -0.331586
        32            0              4       -1979.175049   -23.792307
        32            1              4       -1979.183472   -23.792307
        32            2              4       -1979.186768   -23.792307
        32            3              4       -1979.188477   -23.792307
        32            4              4       -1979.190186   -23.792307
        32            5              4       -1979.191162   -23.792307
        32            6              4       -1979.192139   -23.792307
        32            7              4       -1979.193115   -23.792307
        32            8              4       -1979.193604   -23.792307
        32            9              4       -1979.194214   -23.792307
        32           10              4       -1979.194824   -23.792307
        32           11              4       -1979.195312   -23.792307
        32           12              4       -1979.195801   -23.792307
        32           13              4       -1979.196289   -23.792307
        32           14              4       -1979.196533   -23.792307
        32           15              4       -1979.196777   -23.792307
        32           16              4       -1979.197266   -23.792307
        32           17              4       -1979.197510   -23.792307
        32           18              4       -1979.197754   -23.792307
        32           19              4       -1979.198242   -23.792307
        32           20              4       -1979.198364   -23.792307
        32           21              4       -1979.198486   -23.792307
        32           22              4       -1979.198853   -23.792307
        32           23              4       -1979.198975   -23.792307
        32           24              4       -1979.199219   -23.792307
        32           25              4       -1979.199341   -23.792307
        32           26              4       -1979.199585   -23.792307
        32           27              4       -1979.199829   -23.792307
        32           28              4       -1979.199951   -23.792307
        32           29              4       -1979.199951   -23.792307
        32           30              4       -1979.200195   -23.792307
        32           31              4       -1979.200439   -23.792307
        32           32              4       -1979.200562   -23.792307
        32           33              4       -1979.200439   -23.792307
        32           34              4       -1979.200684   -23.792307
        32           35              4       -1979.200928   -23.792307
        32           36              4       -1979.201050   -23.792307
        32           37              4       -1979.201050   -23.792307
        32           38              4       -1979.201172   -23.792307
        32           39              4       -1979.201416   -23.792307
        32           40              4       -1979.201416   -23.792307
        32           41              4       -1979.201416   -23.792307
        32           42              4       -1979.201538   -23.792307
        32           43              4       -1979.201660   -23.792307
        32           44              4       -1979.201782   -23.792307
        32           45              4       -1979.201904   -23.792307
        32           46              4       -1979.201904   -23.792307
        32           47              4       -1979.201904   -23.792307
        32           48              4       -1979.202026   -23.792307
        32           49              4       -1979.202148   -23.792307
        32           50              4       -1979.202148   -23.792307
        32           51              4       -1979.202148   -23.792307
        32           52              4       -1979.202393   -23.792307
        32           53              4       -1979.202393   -23.792307
        32           54              4       -1979.202393   -23.792307
        32           55              4       -1979.202393   -23.792307
        32           56              4       -1979.202637   -23.792307
        32           57              4       -1979.202637   -23.792307
        32           58              4       -1979.202637   -23.792307
        32           59              4       -1979.202637   -23.792307
        32           60              4       -1979.202881   -23.792307
        32           61              4       -1979.202759   -23.792307
        32           62              4       -1979.202881   -23.792307
        32           63              4       -1979.202881   -23.792307
        32           64              4       -1979.202759   -23.792307
        32           65              4       -1979.202881   -23.792307
        32           66              4       -1979.203003   -23.792307
        32           67              4       -1979.203003   -23.792307
        32           68              4       -1979.203125   -23.792307
        32           69              4       -1979.203125   -23.792307
        32           70              4       -1979.203125   -23.792307
        32           71              4       -1979.203125   -23.792307
        32           72              4       -1979.203125   -23.792307
        32           73              4       -1979.203247   -23.792307
        32           74              4       -1979.203247   -23.792307
        32           75              4       -1979.203369   -23.792307
        32           76              4       -1979.203247   -23.792307
        32           77              4       -1979.203369   -23.792307
        32           78              4       -1979.203369   -23.792307
        32           79              4       -1979.203369   -23.792307
        32           80              4       -1979.203491   -23.792307
        32           81              4       -1979.203369   -23.792307
        32           82              4       -1979.203491   -23.792307
        32           83              4       -1979.203613   -23.792307
        32           84              4       -1979.203491   -23.792307
        32           85              4       -1979.203613   -23.792307
        32           86              4       -1979.203735   -23.792307
        32           87              4       -1979.203735   -23.792307
        32           88              4       -1979.203613   -23.792307
        32           89              4       -1979.203613   -23.792307
        32           90              4       -1979.203735   -23.792307
        32           91              4       -1979.203735   -23.792307
        32           92              4       -1979.203735   -23.792307
        32           93              4       -1979.203735   -23.792307
        32           94              4       -1979.203735   -23.792307
        32           95              4       -1979.203735   -23.792307
        32           96              4       -1979.203857   -23.792307
        32           97              4       -1979.203735   -23.792307
        32           98              4       -1979.203857   -23.792307
        32           99              4       -1979.203857   -23.792307
        32          100              4       -1979.203857   -23.792307
        32          101              4       -1979.203979   -23.792307
        32          102              4       -1979.203857   -23.792307
        32          103              4       -1979.203979   -23.792307
        32          104              4       -1979.203857   -23.792307
        32          105              4       -1979.203979   -23.792307
        32          106              4       -1979.203857   -23.792307
        32          107              4       -1979.203857   -23.792307
        32          108              4       -1979.204102   -23.792307
        32          109              4       -1979.203979   -23.792307
        32          110              4       -1979.204102   -23.792307
        32          111              4       -1979.204102   -23.792307
        32          112              4       -1979.204102   -23.792307
        32          113              4       -1979.204102   -23.792307
        32          114              4       -1979.204102   -23.792307
        32          115              4       -1979.204102   -23.792307
        32          116              4       -1979.204102   -23.792307
        32          117              4       -1979.204102   -23.792307
        32          118              4       -1979.204102   -23.792307
        32          119              4       -1979.204102   -23.792307
        32          120              4       -1979.204102   -23.792307
        32          121              4       -1979.204224   -23.792307
        32          122              4       -1979.204102   -23.792307
        32          123              4       -1979.204102   -23.792307
        32          124              4       -1979.204102   -23.792307
        32          125              4       -1979.204102   -23.792307
        32          126              4       -1979.204102   -23.792307
        32          127              4       -1979.204224   -23.792307
        32          128              4       -1979.204346   -23.792307
        32          129              4       -1979.204224   -23.792307
        32          130              4       -1979.204224   -23.792307
        32          131              4       -1979.204346   -23.792307
        32          132              4       -1979.204102   -23.792307
        32          133              4       -1979.204346   -23.792307
        32          134              4       -1979.204224   -23.792307
        32          135              4       -1979.204346   -23.792307
        32          136              4       -1979.204224   -23.792307
        32          137              4       -1979.204346   -23.792307
        32          138              4       -1979.204224   -23.792307
        32          139              4       -1979.204224   -23.792307
        32          140              4       -1979.204224   -23.792307
        32          141              4       -1979.204346   -23.792307
        32          142              4       -1979.204224   -23.792307
        32          143              4       -1979.204224   -23.792307
        32          144              4       -1979.204346   -23.792307
        32          145              4       -1979.204346   -23.792307
        32          146              4       -1979.204346   -23.792307
        32          147              4       -1979.204346   -23.792307
        32          148              4       -1979.204346   -23.792307
        32          149              4       -1979.204224   -23.792307
        32          150              4       -1979.204224   -23.792307
        32          151              4       -1979.204346   -23.792307
        32          152              4       -1979.204346   -23.792307
        32          153              4       -1979.204346   -23.792307
        32          154              4       -1979.204346   -23.792307
        32          155              4       -1979.204102   -23.792307
        32          156              4       -1979.204224   -23.792307
        32          157              4       -1979.204468   -23.792307
