 4_0
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
        16           54              5       -1979.031165    -0.842579
        16           55              5       -1979.031202    -0.842579
        16           56              5       -1979.031238    -0.842579
        16           57              5       -1979.031271    -0.842579
        16           58              5       -1979.031303    -0.842579
        17            0              6       -1979.031148    -1.231633
        17            1              6       -1979.031216    -1.231633
        17            2              6       -1979.031279    -1.231633
        17            3              6       -1979.031331    -1.231633
        17            4              6       -1979.031378    -1.231633
        17            5              6       -1979.031419    -1.231633
        17            6              6       -1979.031454    -1.231633
        17            7              6       -1979.031486    -1.231633
        17            8              6       -1979.031513    -1.231633
        17            9              6       -1979.031538    -1.231633
        17           10              6       -1979.031559    -1.231633
        17           11              6       -1979.031579    -1.231633
        17           12              6       -1979.031595    -1.231633
        17           13              6       -1979.031610    -1.231633
        17           14              6       -1979.031623    -1.231633
        17           15              6       -1979.031635    -1.231633
        17           16              6       -1979.031645    -1.231633
        17           17              6       -1979.031654    -1.231633
        17           18              6       -1979.031661    -1.231633
        17           19              6       -1979.031668    -1.231633
        17           20              6       -1979.031673    -1.231633
        17           21              6       -1979.031679    -1.231633
        17           22              6       -1979.031682    -1.231633
        17           23              6       -1979.031685    -1.231633
        17           24              6       -1979.031687    -1.231633
        18            0              4       -1979.031663   -13.793605
        18            1              4       -1979.034367   -13.793605
        18            2              4       -1979.035354   -13.793605
        18            3              4       -1979.035845   -13.793605
        18            4              4       -1979.036167   -13.793605
        18            5              4       -1979.036397   -13.793605
        18            6              4       -1979.036569   -13.793605
        18            7              4       -1979.036703   -13.793605
        18            8              4       -1979.036811   -13.793605
        18            9              4       -1979.036899   -13.793605
        18           10              4       -1979.036972   -13.793605
        18           11              4       -1979.037034   -13.793605
        18           12              4       -1979.037086   -13.793605
        18           13              4       -1979.037132   -13.793605
        18           14              4       -1979.037171   -13.793605
        18           15              4       -1979.037206   -13.793605
        18           16              4       -1979.037236   -13.793605
        18           17              4       -1979.037263   -13.793605
        18           18              4       -1979.037287   -13.793605
        19            0              6       -1979.037047    -1.341280
        19            1              6       -1979.037062    -1.341280
        19            2              6       -1979.037073    -1.341280
        19            3              6       -1979.037082    -1.341280
        19            4              6       -1979.037090    -1.341280
        19            5              6       -1979.037098    -1.341280
        19            6              6       -1979.037105    -1.341280
        19            7              6       -1979.037111    -1.341280
        19            8              6       -1979.037116    -1.341280
        19            9              6       -1979.037121    -1.341280
        19           10              6       -1979.037126    -1.341280
        19           11              6       -1979.037130    -1.341280
        19           12              6       -1979.037135    -1.341280
        19           13              6       -1979.037138    -1.341280
        19           14              6       -1979.037142    -1.341280
        19           15              6       -1979.037145    -1.341280
        19           16              6       -1979.037148    -1.341280
        19           17              6       -1979.037151    -1.341280
        19           18              6       -1979.037153    -1.341280
        19           19              6       -1979.037156    -1.341280
        19           20              6       -1979.037158    -1.341280
        19           21              6       -1979.037161    -1.341280
        19           22              6       -1979.037163    -1.341280
        19           23              6       -1979.037165    -1.341280
        19           24              6       -1979.037166    -1.341280
        19           25              6       -1979.037168    -1.341280
        19           26              6       -1979.037170    -1.341280
        19           27              6       -1979.037172    -1.341280
        19           28              6       -1979.037173    -1.341280
        19           29              6       -1979.037175    -1.341280
        19           30              6       -1979.037176    -1.341280
        19           31              6       -1979.037178    -1.341280
        19           32              6       -1979.037179    -1.341280
        19           33              6       -1979.037181    -1.341280
        19           34              6       -1979.037182    -1.341280
        19           35              6       -1979.037184    -1.341280
        19           36              6       -1979.037185    -1.341280
        19           37              6       -1979.037187    -1.341280
        19           38              6       -1979.037189    -1.341280
-----------------------------------------------------------------------
 State of the saddle   Barrier energy   Reaction energy   Elapsed time
-----------------------------------------------------------------------
           Connected         0.406529          0.025489      26.422690
-----------------------------------------------------------------------
